YEAR,LocationAbbr,MeasureDesc,DataSource,Response,Sample_Size,Gender,Race,Age,Education,Risk_Level
0.7479764933940865,5,2,0,0,0.5966224397098955,2,1,7,3,1
0.7479764933940865,5,3,0,0,-0.698591928461734,0,1,7,3,1
0.7479764933940865,5,3,0,0,-0.7095404860963209,1,1,7,3,1
0.7479764933940865,5,3,0,0,-0.5546183955669164,2,1,7,3,1
0.7479764933940865,5,0,0,0,-0.35836549996694633,0,1,1,3,0
0.7479764933940865,5,0,0,0,1.0258058989857017,0,1,7,3,0
0.7479764933940865,5,0,0,0,0.6209829804468513,1,1,7,3,0
0.7479764933940865,5,0,0,0,-0.7776952573716244,2,0,7,3,0
0.7479764933940865,5,0,0,0,-0.6922965078218466,2,1,0,3,0
0.7479764933940865,5,0,0,0,-0.08793612639265007,2,1,2,3,0
0.7479764933940865,5,0,0,0,0.5087602646923356,2,1,3,3,0
0.7479764933940865,5,0,0,0,0.2112332109724368,2,1,4,3,0
0.7479764933940865,5,0,0,0,-0.6764210992516956,2,1,5,1,1
0.7479764933940865,5,0,0,0,1.5283446944132402,2,1,5,2,0
0.7479764933940865,5,0,0,0,-0.11722351806517001,2,1,5,0,0
0.7479764933940865,5,0,0,0,-0.681895378068989,2,1,6,1,1
0.7479764933940865,5,0,0,0,1.458273925551884,2,1,6,2,0
0.7479764933940865,5,0,0,0,-0.15225890249584806,2,1,6,0,0
0.7479764933940865,5,0,0,0,2.5003028984236915,2,1,7,3,0
0.7479764933940865,5,0,0,0,-0.8275111946089947,2,2,7,3,0
0.7479764933940865,5,0,0,0,-0.8053403653989563,2,3,7,3,0
0.7479764933940865,5,0,0,0,-0.4692196460171386,2,4,7,3,0
0.7479764933940865,5,0,0,0,1.8242294644879509,2,5,7,3,0
0.03276130752906219,5,1,0,0,-0.7035187793972981,2,0,7,3,0
0.03276130752906219,5,1,0,0,-0.8220369157917012,2,2,7,3,0
0.03276130752906219,5,1,0,0,-0.7467655820539164,2,3,7,3,0
0.03276130752906219,5,1,0,0,-0.053448169843701356,2,4,7,3,0
0.03276130752906219,5,1,0,0,4.639377346281106,2,5,7,3,0
0.7479764933940865,5,4,0,1,-0.6235943086648138,0,1,7,3,1
0.7479764933940865,5,4,0,1,-0.649323419106093,1,1,7,3,1
0.7479764933940865,5,4,0,1,-0.4194037087797683,2,1,7,3,1
0.7479764933940865,5,4,0,4,-0.6235943086648138,0,1,7,3,1
0.7479764933940865,5,4,0,4,-0.649323419106093,1,1,7,3,1
0.7479764933940865,5,4,0,4,-0.4194037087797683,2,1,7,3,1
0.7479764933940865,5,5,0,0,1.0258058989857017,0,1,7,3,0
0.7479764933940865,5,5,0,0,0.6209829804468513,1,1,7,3,0
0.7479764933940865,5,5,0,0,2.5003028984236915,2,1,7,3,0
0.7479764933940865,5,5,0,2,1.0258058989857017,0,1,7,3,0
0.7479764933940865,5,5,0,2,0.6209829804468513,1,1,7,3,1
0.7479764933940865,5,5,0,2,2.5003028984236915,2,1,7,3,1
0.7479764933940865,5,5,0,3,1.0258058989857017,0,1,7,3,1
0.7479764933940865,5,5,0,3,0.6209829804468513,1,1,7,3,1
0.7479764933940865,5,5,0,3,2.5003028984236915,2,1,7,3,1
0.7479764933940865,6,2,0,0,-0.42077227848409166,1,1,7,3,1
0.7479764933940865,6,2,0,0,0.07683966600788268,2,1,7,3,1
0.7479764933940865,6,3,0,0,-0.7692101252048196,0,1,7,3,1
0.7479764933940865,6,3,0,0,-0.7757792597855716,1,1,7,3,1
0.7479764933940865,6,3,0,0,-0.6914753659992525,2,1,7,3,1
0.7479764933940865,6,0,0,0,-0.6068977582720688,0,1,1,3,0
0.7479764933940865,6,0,0,0,0.3001902417534553,0,1,7,3,0
0.7479764933940865,6,0,0,0,0.031129437883482398,1,1,7,3,0
0.7479764933940865,6,0,0,0,-0.7070770606285389,2,0,7,3,0
0.7479764933940865,6,0,0,0,-0.7648307021509848,2,1,0,3,0
0.7479764933940865,6,0,0,0,-0.46046079990946914,2,1,2,3,0
0.7479764933940865,6,0,0,0,0.014706601431602058,2,1,3,3,0
0.7479764933940865,6,0,0,0,-0.16512345771648768,2,1,4,3,0
0.7479764933940865,6,0,0,0,-0.7251421807256073,2,1,5,1,1
0.7479764933940865,6,0,0,0,0.5681561898599695,2,1,5,2,0
0.7479764933940865,6,0,0,0,-0.39695916562886513,2,1,5,0,0
0.7479764933940865,6,0,0,0,-0.7289741758977127,2,1,6,1,1
0.7479764933940865,6,0,0,0,0.5229933896172986,2,1,6,2,0
0.7479764933940865,6,0,0,0,-0.4125608602581515,2,1,6,0,0
0.7479764933940865,6,0,0,0,1.1848336986280763,2,1,7,3,0
0.7479764933940865,6,0,0,0,-0.8110883581571144,2,3,7,3,0
0.7479764933940865,6,2,0,0,-0.3559020744991643,0,1,7,3,1
0.7479764933940865,6,0,0,0,-0.6922965078218466,2,4,7,3,0
0.7479764933940865,6,0,0,0,0.749902246594112,2,5,7,3,0
0.03276130752906219,6,1,0,0,-0.5401115567010888,2,0,7,3,0
0.03276130752906219,6,1,0,0,-0.7618198488014734,2,3,7,3,0
0.03276130752906219,6,1,0,0,-0.5401115567010888,2,4,7,3,0
0.03276130752906219,6,1,0,0,2.3519499424750387,2,5,7,3,0
0.7479764933940865,6,4,0,1,-0.7267844643707954,0,1,7,3,1
0.7479764933940865,6,4,0,1,-0.7347221686558708,1,1,7,3,1
0.7479764933940865,6,4,0,1,-0.6079926140355275,2,1,7,3,1
0.7479764933940865,6,4,0,4,-0.7267844643707954,0,1,7,3,1
0.7479764933940865,6,4,0,4,-0.7347221686558708,1,1,7,3,1
0.7479764933940865,6,4,0,4,-0.6079926140355275,2,1,7,3,1
0.7479764933940865,6,5,0,0,0.3001902417534553,0,1,7,3,0
0.7479764933940865,6,5,0,0,0.031129437883482398,1,1,7,3,0
0.7479764933940865,6,5,0,0,1.1848336986280763,2,1,7,3,0
0.7479764933940865,6,5,0,2,0.3001902417534553,0,1,7,3,1
0.7479764933940865,6,5,0,2,0.031129437883482398,1,1,7,3,1
0.7479764933940865,6,5,0,2,1.1848336986280763,2,1,7,3,1
0.7479764933940865,6,5,0,3,0.3001902417534553,0,1,7,3,1
0.7479764933940865,6,5,0,3,0.031129437883482398,1,1,7,3,1
0.7479764933940865,6,5,0,3,1.1848336986280763,2,1,7,3,1
0.7479764933940865,8,2,0,0,-0.6079926140355275,1,1,7,3,1
0.7479764933940865,8,2,0,0,-0.32469868524059164,2,1,7,3,1
